Province/State,Country/Region,Lat,Long,Date,Value
,Holy See,41.9029,12.4534,10/02/2020,0
,Holy See,41.9029,12.4534,09/02/2020,0
,Holy See,41.9029,12.4534,08/02/2020,0
,Holy See,41.9029,12.4534,07/02/2020,0
,Holy See,41.9029,12.4534,06/02/2020,0
,Holy See,41.9029,12.4534,05/02/2020,0
,Holy See,41.9029,12.4534,04/02/2020,0
,Holy See,41.9029,12.4534,03/02/2020,0
,Holy See,41.9029,12.4534,02/02/2020,0
,Holy See,41.9029,12.4534,01/02/2020,0
,Holy See,41.9029,12.4534,31/01/2020,0
,Holy See,41.9029,12.4534,30/01/2020,0
,Holy See,41.9029,12.4534,29/01/2020,0
,Holy See,41.9029,12.4534,28/01/2020,0
,Holy See,41.9029,12.4534,27/01/2020,0
,Holy See,41.9029,12.4534,26/01/2020,0
,Holy See,41.9029,12.4534,25/01/2020,0
,Holy See,41.9029,12.4534,24/01/2020,0
,Holy See,41.9029,12.4534,23/01/2020,0
,Holy See,41.9029,12.4534,22/01/2020,0
,Honduras,15.2,-86.2419,26/03/2020,0
,Honduras,15.2,-86.2419,25/03/2020,0
,Honduras,15.2,-86.2419,24/03/2020,0
,Honduras,15.2,-86.2419,23/03/2020,0
,Honduras,15.2,-86.2419,22/03/2020,0
,Honduras,15.2,-86.2419,21/03/2020,0
,Honduras,15.2,-86.2419,20/03/2020,0
,Honduras,15.2,-86.2419,19/03/2020,0
,Honduras,15.2,-86.2419,18/03/2020,0
,Honduras,15.2,-86.2419,17/03/2020,0
,Honduras,15.2,-86.2419,16/03/2020,0
,Honduras,15.2,-86.2419,15/03/2020,0
,Honduras,15.2,-86.2419,14/03/2020,0
,Honduras,15.2,-86.2419,13/03/2020,0
,Honduras,15.2,-86.2419,12/03/2020,0
,Honduras,15.2,-86.2419,11/03/2020,0
,Honduras,15.2,-86.2419,10/03/2020,0
,Honduras,15.2,-86.2419,09/03/2020,0
,Honduras,15.2,-86.2419,08/03/2020,0
,Honduras,15.2,-86.2419,07/03/2020,0
,Honduras,15.2,-86.2419,06/03/2020,0
,Honduras,15.2,-86.2419,05/03/2020,0
,Honduras,15.2,-86.2419,04/03/2020,0
,Honduras,15.2,-86.2419,03/03/2020,0
,Honduras,15.2,-86.2419,02/03/2020,0
,Honduras,15.2,-86.2419,01/03/2020,0
,Honduras,15.2,-86.2419,29/02/2020,0
,Honduras,15.2,-86.2419,28/02/2020,0
,Honduras,15.2,-86.2419,27/02/2020,0
,Honduras,15.2,-86.2419,26/02/2020,0
,Honduras,15.2,-86.2419,25/02/2020,0
,Honduras,15.2,-86.2419,24/02/2020,0
,Honduras,15.2,-86.2419,23/02/2020,0
,Honduras,15.2,-86.2419,22/02/2020,0
,Honduras,15.2,-86.2419,21/02/2020,0
,Honduras,15.2,-86.2419,20/02/2020,0
,Honduras,15.2,-86.2419,19/02/2020,0
,Honduras,15.2,-86.2419,18/02/2020,0
,Honduras,15.2,-86.2419,17/02/2020,0
,Honduras,15.2,-86.2419,16/02/2020,0
,Honduras,15.2,-86.2419,15/02/2020,0
,Honduras,15.2,-86.2419,14/02/2020,0
,Honduras,15.2,-86.2419,13/02/2020,0
,Honduras,15.2,-86.2419,12/02/2020,0
,Honduras,15.2,-86.2419,11/02/2020,0
,Honduras,15.2,-86.2419,10/02/2020,0
,Honduras,15.2,-86.2419,09/02/2020,0
,Honduras,15.2,-86.2419,08/02/2020,0
,Honduras,15.2,-86.2419,07/02/2020,0
,Honduras,15.2,-86.2419,06/02/2020,0
,Honduras,15.2,-86.2419,05/02/2020,0
,Honduras,15.2,-86.2419,04/02/2020,0
,Honduras,15.2,-86.2419,03/02/2020,0
,Honduras,15.2,-86.2419,02/02/2020,0
,Honduras,15.2,-86.2419,01/02/2020,0
,Honduras,15.2,-86.2419,31/01/2020,0
,Honduras,15.2,-86.2419,30/01/2020,0
,Honduras,15.2,-86.2419,29/01/2020,0
,Honduras,15.2,-86.2419,28/01/2020,0
,Honduras,15.2,-86.2419,27/01/2020,0
,Honduras,15.2,-86.2419,26/01/2020,0
,Honduras,15.2,-86.2419,25/01/2020,0
,Honduras,15.2,-86.2419,24/01/2020,0
,Honduras,15.2,-86.2419,23/01/2020,0
,Honduras,15.2,-86.2419,22/01/2020,0
,Hungary,47.1625,19.5033,26/03/2020,28
,Hungary,47.1625,19.5033,25/03/2020,21
,Hungary,47.1625,19.5033,24/03/2020,21
,Hungary,47.1625,19.5033,23/03/2020,16
,Hungary,47.1625,19.5033,22/03/2020,16
,Hungary,47.1625,19.5033,21/03/2020,7
,Hungary,47.1625,19.5033,20/03/2020,2
,Hungary,47.1625,19.5033,19/03/2020,2
,Hungary,47.1625,19.5033,18/03/2020,2
,Hungary,47.1625,19.5033,17/03/2020,2
,Hungary,47.1625,19.5033,16/03/2020,1
,Hungary,47.1625,19.5033,15/03/2020,1
,Hungary,47.1625,19.5033,14/03/2020,1
,Hungary,47.1625,19.5033,13/03/2020,0
,Hungary,47.1625,19.5033,12/03/2020,0
,Hungary,47.1625,19.5033,11/03/2020,0
,Hungary,47.1625,19.5033,10/03/2020,0
,Hungary,47.1625,19.5033,09/03/2020,0
,Hungary,47.1625,19.5033,08/03/2020,0
,Hungary,47.1625,19.5033,07/03/2020,0
,Hungary,47.1625,19.5033,06/03/2020,0
,Hungary,47.1625,19.5033,05/03/2020,0
,Hungary,47.1625,19.5033,04/03/2020,0
,Hungary,47.1625,19.5033,03/03/2020,0
,Hungary,47.1625,19.5033,02/03/2020,0
,Hungary,47.1625,19.5033,01/03/2020,0
,Hungary,47.1625,19.5033,29/02/2020,0
,Hungary,47.1625,19.5033,28/02/2020,0
,Hungary,47.1625,19.5033,27/02/2020,0
,Hungary,47.1625,19.5033,26/02/2020,0
,Hungary,47.1625,19.5033,25/02/2020,0
,Hungary,47.1625,19.5033,24/02/2020,0
,Hungary,47.1625,19.5033,23/02/2020,0
,Hungary,47.1625,19.5033,22/02/2020,0
,Hungary,47.1625,19.5033,21/02/2020,0
,Hungary,47.1625,19.5033,20/02/2020,0
,Hungary,47.1625,19.5033,19/02/2020,0
,Hungary,47.1625,19.5033,18/02/2020,0
,Hungary,47.1625,19.5033,17/02/2020,0
,Hungary,47.1625,19.5033,16/02/2020,0
,Hungary,47.1625,19.5033,15/02/2020,0
,Hungary,47.1625,19.5033,14/02/2020,0
,Hungary,47.1625,19.5033,13/02/2020,0
,Hungary,47.1625,19.5033,12/02/2020,0
,Hungary,47.1625,19.5033,11/02/2020,0
,Hungary,47.1625,19.5033,10/02/2020,0
,Hungary,47.1625,19.5033,09/02/2020,0
,Hungary,47.1625,19.5033,08/02/2020,0
,Hungary,47.1625,19.5033,07/02/2020,0
,Hungary,47.1625,19.5033,06/02/2020,0
,Hungary,47.1625,19.5033,05/02/2020,0
,Hungary,47.1625,19.5033,04/02/2020,0
,Hungary,47.1625,19.5033,03/02/2020,0
,Hungary,47.1625,19.5033,02/02/2020,0
,Hungary,47.1625,19.5033,01/02/2020,0
,Hungary,47.1625,19.5033,31/01/2020,0
,Hungary,47.1625,19.5033,30/01/2020,0
,Hungary,47.1625,19.5033,29/01/2020,0
,Hungary,47.1625,19.5033,28/01/2020,0
,Hungary,47.1625,19.5033,27/01/2020,0
,Hungary,47.1625,19.5033,26/01/2020,0
,Hungary,47.1625,19.5033,25/01/2020,0
,Hungary,47.1625,19.5033,24/01/2020,0
,Hungary,47.1625,19.5033,23/01/2020,0
,Hungary,47.1625,19.5033,22/01/2020,0
,Iceland,64.9631,-19.0208,26/03/2020,82
,Iceland,64.9631,-19.0208,25/03/2020,56
,Iceland,64.9631,-19.0208,24/03/2020,51
,Iceland,64.9631,-19.0208,23/03/2020,36
,Iceland,64.9631,-19.0208,22/03/2020,36
,Iceland,64.9631,-19.0208,21/03/2020,22
,Iceland,64.9631,-19.0208,20/03/2020,5
,Iceland,64.9631,-19.0208,19/03/2020,5
,Iceland,64.9631,-19.0208,18/03/2020,5
,Iceland,64.9631,-19.0208,17/03/2020,0
,Iceland,64.9631,-19.0208,16/03/2020,0
,Iceland,64.9631,-19.0208,15/03/2020,8
,Iceland,64.9631,-19.0208,14/03/2020,1
,Iceland,64.9631,-19.0208,13/03/2020,1
,Iceland,64.9631,-19.0208,12/03/2020,1
,Iceland,64.9631,-19.0208,11/03/2020,1
,Iceland,64.9631,-19.0208,10/03/2020,1
,Iceland,64.9631,-19.0208,09/03/2020,0
,Iceland,64.9631,-19.0208,08/03/2020,0
,Iceland,64.9631,-19.0208,07/03/2020,0
,Iceland,64.9631,-19.0208,06/03/2020,0
,Iceland,64.9631,-19.0208,05/03/2020,0
,Iceland,64.9631,-19.0208,04/03/2020,0
,Iceland,64.9631,-19.0208,03/03/2020,0
,Iceland,64.9631,-19.0208,02/03/2020,0
,Iceland,64.9631,-19.0208,01/03/2020,0
,Iceland,64.9631,-19.0208,29/02/2020,0
,Iceland,64.9631,-19.0208,28/02/2020,0
,Iceland,64.9631,-19.0208,27/02/2020,0
,Iceland,64.9631,-19.0208,26/02/2020,0
,Iceland,64.9631,-19.0208,25/02/2020,0
,Iceland,64.9631,-19.0208,24/02/2020,0
,Iceland,64.9631,-19.0208,23/02/2020,0
,Iceland,64.9631,-19.0208,22/02/2020,0
,Iceland,64.9631,-19.0208,21/02/2020,0
,Iceland,64.9631,-19.0208,20/02/2020,0
,Iceland,64.9631,-19.0208,19/02/2020,0
,Iceland,64.9631,-19.0208,18/02/2020,0
,Iceland,64.9631,-19.0208,17/02/2020,0
,Iceland,64.9631,-19.0208,16/02/2020,0
,Iceland,64.9631,-19.0208,15/02/2020,0
,Iceland,64.9631,-19.0208,14/02/2020,0
,Iceland,64.9631,-19.0208,13/02/2020,0
,Iceland,64.9631,-19.0208,12/02/2020,0
,Iceland,64.9631,-19.0208,11/02/2020,0
,Iceland,64.9631,-19.0208,10/02/2020,0
,Iceland,64.9631,-19.0208,09/02/2020,0
,Iceland,64.9631,-19.0208,08/02/2020,0
,Iceland,64.9631,-19.0208,07/02/2020,0
,Iceland,64.9631,-19.0208,06/02/2020,0
,Iceland,64.9631,-19.0208,05/02/2020,0
,Iceland,64.9631,-19.0208,04/02/2020,0
,Iceland,64.9631,-19.0208,03/02/2020,0
,Iceland,64.9631,-19.0208,02/02/2020,0
,Iceland,64.9631,-19.0208,01/02/2020,0
,Iceland,64.9631,-19.0208,31/01/2020,0
,Iceland,64.9631,-19.0208,30/01/2020,0
,Iceland,64.9631,-19.0208,29/01/2020,0
,Iceland,64.9631,-19.0208,28/01/2020,0
,Iceland,64.9631,-19.0208,27/01/2020,0
,Iceland,64.9631,-19.0208,26/01/2020,0
,Iceland,64.9631,-19.0208,25/01/2020,0
,Iceland,64.9631,-19.0208,24/01/2020,0
,Iceland,64.9631,-19.0208,23/01/2020,0
,Iceland,64.9631,-19.0208,22/01/2020,0
,India,21,78,26/03/2020,45
,India,21,78,25/03/2020,43
,India,21,78,24/03/2020,40
,India,21,78,23/03/2020,27
,India,21,78,22/03/2020,27
,India,21,78,21/03/2020,23
,India,21,78,20/03/2020,20
,India,21,78,19/03/2020,15
,India,21,78,18/03/2020,14
,India,21,78,17/03/2020,14
,India,21,78,16/03/2020,13
,India,21,78,15/03/2020,13
,India,21,78,14/03/2020,4
,India,21,78,13/03/2020,4
,India,21,78,12/03/2020,4
,India,21,78,11/03/2020,4
,India,21,78,10/03/2020,4
,India,21,78,09/03/2020,3
,India,21,78,08/03/2020,3
,India,21,78,07/03/2020,3
,India,21,78,06/03/2020,3
,India,21,78,05/03/2020,3
,India,21,78,04/03/2020,3
,India,21,78,03/03/2020,3
,India,21,78,02/03/2020,3
,India,21,78,01/03/2020,3
,India,21,78,29/02/2020,3
,India,21,78,28/02/2020,3
,India,21,78,27/02/2020,3
,India,21,78,26/02/2020,3
,India,21,78,25/02/2020,3
,India,21,78,24/02/2020,3
,India,21,78,23/02/2020,3
,India,21,78,22/02/2020,3
,India,21,78,21/02/2020,3
,India,21,78,20/02/2020,3
,India,21,78,19/02/2020,3
,India,21,78,18/02/2020,3
,India,21,78,17/02/2020,3
,India,21,78,16/02/2020,3
,India,21,78,15/02/2020,0
,India,21,78,14/02/2020,0
,India,21,78,13/02/2020,0
,India,21,78,12/02/2020,0
,India,21,78,11/02/2020,0
,India,21,78,10/02/2020,0
,India,21,78,09/02/2020,0
,India,21,78,08/02/2020,0
,India,21,78,07/02/2020,0
,India,21,78,06/02/2020,0
,India,21,78,05/02/2020,0
,India,21,78,04/02/2020,0
,India,21,78,03/02/2020,0
,India,21,78,02/02/2020,0
,India,21,78,01/02/2020,0
,India,21,78,31/01/2020,0
,India,21,78,30/01/2020,0
,India,21,78,29/01/2020,0
,India,21,78,28/01/2020,0
,India,21,78,27/01/2020,0
,India,21,78,26/01/2020,0
,India,21,78,25/01/2020,0
,India,21,78,24/01/2020,0
,India,21,78,23/01/2020,0
,India,21,78,22/01/2020,0
,Indonesia,-0.7893,113.9213,26/03/2020,35
,Indonesia,-0.7893,113.9213,25/03/2020,31
,Indonesia,-0.7893,113.9213,24/03/2020,30
,Indonesia,-0.7893,113.9213,23/03/2020,29
,Indonesia,-0.7893,113.9213,22/03/2020,29
,Indonesia,-0.7893,113.9213,21/03/2020,15
,Indonesia,-0.7893,113.9213,20/03/2020,15
,Indonesia,-0.7893,113.9213,19/03/2020,11
,Indonesia,-0.7893,113.9213,18/03/2020,11
,Indonesia,-0.7893,113.9213,17/03/2020,8
,Indonesia,-0.7893,113.9213,16/03/2020,8
,Indonesia,-0.7893,113.9213,15/03/2020,8
,Indonesia,-0.7893,113.9213,14/03/2020,8
,Indonesia,-0.7893,113.9213,13/03/2020,2
,Indonesia,-0.7893,113.9213,12/03/2020,2
,Indonesia,-0.7893,113.9213,11/03/2020,2
,Indonesia,-0.7893,113.9213,10/03/2020,2
,Indonesia,-0.7893,113.9213,09/03/2020,0
,Indonesia,-0.7893,113.9213,08/03/2020,0
,Indonesia,-0.7893,113.9213,07/03/2020,0
,Indonesia,-0.7893,113.9213,06/03/2020,0
,Indonesia,-0.7893,113.9213,05/03/2020,0
,Indonesia,-0.7893,113.9213,04/03/2020,0
,Indonesia,-0.7893,113.9213,03/03/2020,0
,Indonesia,-0.7893,113.9213,02/03/2020,0
,Indonesia,-0.7893,113.9213,01/03/2020,0
,Indonesia,-0.7893,113.9213,29/02/2020,0
,Indonesia,-0.7893,113.9213,28/02/2020,0
,Indonesia,-0.7893,113.9213,27/02/2020,0
,Indonesia,-0.7893,113.9213,26/02/2020,0
,Indonesia,-0.7893,113.9213,25/02/2020,0
,Indonesia,-0.7893,113.9213,24/02/2020,0
,Indonesia,-0.7893,113.9213,23/02/2020,0
,Indonesia,-0.7893,113.9213,22/02/2020,0
,Indonesia,-0.7893,113.9213,21/02/2020,0
,Indonesia,-0.7893,113.9213,20/02/2020,0
,Indonesia,-0.7893,113.9213,19/02/2020,0
,Indonesia,-0.7893,113.9213,18/02/2020,0
,Indonesia,-0.7893,113.9213,17/02/2020,0
,Indonesia,-0.7893,113.9213,16/02/2020,0
,Indonesia,-0.7893,113.9213,15/02/2020,0
,Indonesia,-0.7893,113.9213,14/02/2020,0
,Indonesia,-0.7893,113.9213,13/02/2020,0
,Indonesia,-0.7893,113.9213,12/02/2020,0
,Indonesia,-0.7893,113.9213,11/02/2020,0
,Indonesia,-0.7893,113.9213,10/02/2020,0
,Indonesia,-0.7893,113.9213,09/02/2020,0
,Indonesia,-0.7893,113.9213,08/02/2020,0
,Indonesia,-0.7893,113.9213,07/02/2020,0
,Indonesia,-0.7893,113.9213,06/02/2020,0
,Indonesia,-0.7893,113.9213,05/02/2020,0
,Indonesia,-0.7893,113.9213,04/02/2020,0
,Indonesia,-0.7893,113.9213,03/02/2020,0
,Indonesia,-0.7893,113.9213,02/02/2020,0
,Indonesia,-0.7893,113.9213,01/02/2020,0
,Indonesia,-0.7893,113.9213,31/01/2020,0
,Indonesia,-0.7893,113.9213,30/01/2020,0
,Indonesia,-0.7893,113.9213,29/01/2020,0
,Indonesia,-0.7893,113.9213,28/01/2020,0
,Indonesia,-0.7893,113.9213,27/01/2020,0
,Indonesia,-0.7893,113.9213,26/01/2020,0
,Indonesia,-0.7893,113.9213,25/01/2020,0
,Indonesia,-0.7893,113.9213,24/01/2020,0
,Indonesia,-0.7893,113.9213,23/01/2020,0
,Indonesia,-0.7893,113.9213,22/01/2020,0
,Iran,32,53,26/03/2020,10457
,Iran,32,53,25/03/2020,9625
,Iran,32,53,24/03/2020,8913
,Iran,32,53,23/03/2020,7931
,Iran,32,53,22/03/2020,7931
,Iran,32,53,21/03/2020,7635
,Iran,32,53,20/03/2020,6745
,Iran,32,53,19/03/2020,5710
,Iran,32,53,18/03/2020,5389
,Iran,32,53,17/03/2020,5389
,Iran,32,53,16/03/2020,4590
,Iran,32,53,15/03/2020,4590
,Iran,32,53,14/03/2020,2959
,Iran,32,53,13/03/2020,2959
,Iran,32,53,12/03/2020,2959
,Iran,32,53,11/03/2020,2959
,Iran,32,53,10/03/2020,2731
,Iran,32,53,09/03/2020,2394
,Iran,32,53,08/03/2020,2134
,Iran,32,53,07/03/2020,1669
,Iran,32,53,06/03/2020,913
,Iran,32,53,05/03/2020,739
,Iran,32,53,04/03/2020,552
,Iran,32,53,03/03/2020,291
,Iran,32,53,02/03/2020,291
,Iran,32,53,01/03/2020,175
,Iran,32,53,29/02/2020,123
,Iran,32,53,28/02/2020,73
,Iran,32,53,27/02/2020,49
,Iran,32,53,26/02/2020,49
,Iran,32,53,25/02/2020,0
,Iran,32,53,24/02/2020,0
,Iran,32,53,23/02/2020,0
,Iran,32,53,22/02/2020,0
,Iran,32,53,21/02/2020,0
,Iran,32,53,20/02/2020,0
,Iran,32,53,19/02/2020,0
,Iran,32,53,18/02/2020,0
,Iran,32,53,17/02/2020,0
,Iran,32,53,16/02/2020,0
,Iran,32,53,15/02/2020,0
,Iran,32,53,14/02/2020,0
,Iran,32,53,13/02/2020,0
,Iran,32,53,12/02/2020,0
,Iran,32,53,11/02/2020,0
,Iran,32,53,10/02/2020,0
,Iran,32,53,09/02/2020,0
,Iran,32,53,08/02/2020,0
,Iran,32,53,07/02/2020,0
,Iran,32,53,06/02/2020,0
,Iran,32,53,05/02/2020,0
,Iran,32,53,04/02/2020,0
,Iran,32,53,03/02/2020,0
,Iran,32,53,02/02/2020,0
,Iran,32,53,01/02/2020,0
,Iran,32,53,31/01/2020,0
,Iran,32,53,30/01/2020,0
,Iran,32,53,29/01/2020,0
,Iran,32,53,28/01/2020,0
,Iran,32,53,27/01/2020,0
,Iran,32,53,26/01/2020,0
,Iran,32,53,25/01/2020,0
,Iran,32,53,24/01/2020,0
,Iran,32,53,23/01/2020,0
,Iran,32,53,22/01/2020,0
,Iraq,33,44,26/03/2020,105
,Iraq,33,44,25/03/2020,103
,Iraq,33,44,24/03/2020,75
,Iraq,33,44,23/03/2020,57
,Iraq,33,44,22/03/2020,57
,Iraq,33,44,21/03/2020,51
,Iraq,33,44,20/03/2020,49
,Iraq,33,44,19/03/2020,43
,Iraq,33,44,18/03/2020,43
,Iraq,33,44,17/03/2020,32
,Iraq,33,44,16/03/2020,26
,Iraq,33,44,15/03/2020,26
,Iraq,33,44,14/03/2020,26
,Iraq,33,44,13/03/2020,24
,Iraq,33,44,12/03/2020,15
,Iraq,33,44,11/03/2020,15
,Iraq,33,44,10/03/2020,3
,Iraq,33,44,09/03/2020,3
,Iraq,33,44,08/03/2020,0
,Iraq,33,44,07/03/2020,0
,Iraq,33,44,06/03/2020,0
,Iraq,33,44,05/03/2020,0
,Iraq,33,44,04/03/2020,0
,Iraq,33,44,03/03/2020,0
,Iraq,33,44,02/03/2020,0
,Iraq,33,44,01/03/2020,0
,Iraq,33,44,29/02/2020,0
,Iraq,33,44,28/02/2020,0
,Iraq,33,44,27/02/2020,0
,Iraq,33,44,26/02/2020,0
,Iraq,33,44,25/02/2020,0
,Iraq,33,44,24/02/2020,0
,Iraq,33,44,23/02/2020,0
,Iraq,33,44,22/02/2020,0
,Iraq,33,44,21/02/2020,0
,Iraq,33,44,20/02/2020,0
,Iraq,33,44,19/02/2020,0
,Iraq,33,44,18/02/2020,0
,Iraq,33,44,17/02/2020,0
,Iraq,33,44,16/02/2020,0
,Iraq,33,44,15/02/2020,0
,Iraq,33,44,14/02/2020,0
,Iraq,33,44,13/02/2020,0
,Iraq,33,44,12/02/2020,0
,Iraq,33,44,11/02/2020,0
,Iraq,33,44,10/02/2020,0
,Iraq,33,44,09/02/2020,0
,Iraq,33,44,08/02/2020,0
,Iraq,33,44,07/02/2020,0
,Iraq,33,44,06/02/2020,0
,Iraq,33,44,05/02/2020,0
,Iraq,33,44,04/02/2020,0
,Iraq,33,44,03/02/2020,0
,Iraq,33,44,02/02/2020,0
,Iraq,33,44,01/02/2020,0
,Iraq,33,44,31/01/2020,0
,Iraq,33,44,30/01/2020,0
,Iraq,33,44,29/01/2020,0
,Iraq,33,44,28/01/2020,0
,Iraq,33,44,27/01/2020,0
,Iraq,33,44,26/01/2020,0
,Iraq,33,44,25/01/2020,0
,Iraq,33,44,24/01/2020,0
,Iraq,33,44,23/01/2020,0
,Iraq,33,44,22/01/2020,0
,Ireland,53.1424,-7.6921,26/03/2020,5
,Ireland,53.1424,-7.6921,25/03/2020,5
,Ireland,53.1424,-7.6921,24/03/2020,5
,Ireland,53.1424,-7.6921,23/03/2020,5
,Ireland,53.1424,-7.6921,22/03/2020,5
,Ireland,53.1424,-7.6921,21/03/2020,5
,Ireland,53.1424,-7.6921,20/03/2020,5
,Ireland,53.1424,-7.6921,19/03/2020,5
,Ireland,53.1424,-7.6921,18/03/2020,5
,Ireland,53.1424,-7.6921,17/03/2020,5
,Ireland,53.1424,-7.6921,16/03/2020,0
,Ireland,53.1424,-7.6921,15/03/2020,0
,Ireland,53.1424,-7.6921,14/03/2020,0
,Ireland,53.1424,-7.6921,13/03/2020,0
,Ireland,53.1424,-7.6921,12/03/2020,0
,Ireland,53.1424,-7.6921,11/03/2020,0
,Ireland,53.1424,-7.6921,10/03/2020,0
,Ireland,53.1424,-7.6921,09/03/2020,0
,Ireland,53.1424,-7.6921,08/03/2020,0
,Ireland,53.1424,-7.6921,07/03/2020,0
,Ireland,53.1424,-7.6921,06/03/2020,0
,Ireland,53.1424,-7.6921,05/03/2020,0
,Ireland,53.1424,-7.6921,04/03/2020,0
,Ireland,53.1424,-7.6921,03/03/2020,0
,Ireland,53.1424,-7.6921,02/03/2020,0
,Ireland,53.1424,-7.6921,01/03/2020,0
,Ireland,53.1424,-7.6921,29/02/2020,0
,Ireland,53.1424,-7.6921,28/02/2020,0
,Ireland,53.1424,-7.6921,27/02/2020,0
,Ireland,53.1424,-7.6921,26/02/2020,0
,Ireland,53.1424,-7.6921,25/02/2020,0
,Ireland,53.1424,-7.6921,24/02/2020,0
,Ireland,53.1424,-7.6921,23/02/2020,0
,Ireland,53.1424,-7.6921,22/02/2020,0
,Ireland,53.1424,-7.6921,21/02/2020,0
,Ireland,53.1424,-7.6921,20/02/2020,0
,Ireland,53.1424,-7.6921,19/02/2020,0
,Ireland,53.1424,-7.6921,18/02/2020,0
,Ireland,53.1424,-7.6921,17/02/2020,0
,Ireland,53.1424,-7.6921,16/02/2020,0
,Ireland,53.1424,-7.6921,15/02/2020,0
,Ireland,53.1424,-7.6921,14/02/2020,0
,Ireland,53.1424,-7.6921,13/02/2020,0
,Ireland,53.1424,-7.6921,12/02/2020,0
,Ireland,53.1424,-7.6921,11/02/2020,0
,Ireland,53.1424,-7.6921,10/02/2020,0
,Ireland,53.1424,-7.6921,09/02/2020,0
,Ireland,53.1424,-7.6921,08/02/2020,0
,Ireland,53.1424,-7.6921,07/02/2020,0
,Ireland,53.1424,-7.6921,06/02/2020,0
,Ireland,53.1424,-7.6921,05/02/2020,0
,Ireland,53.1424,-7.6921,04/02/2020,0
,Ireland,53.1424,-7.6921,03/02/2020,0
,Ireland,53.1424,-7.6921,02/02/2020,0
,Ireland,53.1424,-7.6921,01/02/2020,0
,Ireland,53.1424,-7.6921,31/01/2020,0
,Ireland,53.1424,-7.6921,30/01/2020,0
,Ireland,53.1424,-7.6921,29/01/2020,0
,Ireland,53.1424,-7.6921,28/01/2020,0
,Ireland,53.1424,-7.6921,27/01/2020,0
,Ireland,53.1424,-7.6921,26/01/2020,0
,Ireland,53.1424,-7.6921,25/01/2020,0
,Ireland,53.1424,-7.6921,24/01/2020,0
,Ireland,53.1424,-7.6921,23/01/2020,0
,Ireland,53.1424,-7.6921,22/01/2020,0
,Israel,31,35,26/03/2020,68
,Israel,31,35,25/03/2020,58
,Israel,31,35,24/03/2020,53
,Israel,31,35,23/03/2020,37
,Israel,31,35,22/03/2020,37
,Israel,31,35,21/03/2020,36
,Israel,31,35,20/03/2020,14
,Israel,31,35,19/03/2020,11
,Israel,31,35,18/03/2020,11
,Israel,31,35,17/03/2020,11
,Israel,31,35,16/03/2020,4
,Israel,31,35,15/03/2020,4
,Israel,31,35,14/03/2020,4
,Israel,31,35,13/03/2020,4
,Israel,31,35,12/03/2020,4
,Israel,31,35,11/03/2020,4
,Israel,31,35,10/03/2020,4
,Israel,31,35,09/03/2020,2
,Israel,31,35,08/03/2020,2
,Israel,31,35,07/03/2020,2
,Israel,31,35,06/03/2020,2
,Israel,31,35,05/03/2020,1
,Israel,31,35,04/03/2020,1
,Israel,31,35,03/03/2020,1
,Israel,31,35,02/03/2020,1
,Israel,31,35,01/03/2020,1
,Israel,31,35,29/02/2020,1
,Israel,31,35,28/02/2020,1
,Israel,31,35,27/02/2020,1
,Israel,31,35,26/02/2020,0
,Israel,31,35,25/02/2020,0
,Israel,31,35,24/02/2020,0
,Israel,31,35,23/02/2020,0
,Israel,31,35,22/02/2020,0
,Israel,31,35,21/02/2020,0
,Israel,31,35,20/02/2020,0
,Israel,31,35,19/02/2020,0
,Israel,31,35,18/02/2020,0
,Israel,31,35,17/02/2020,0
,Israel,31,35,16/02/2020,0
,Israel,31,35,15/02/2020,0
,Israel,31,35,14/02/2020,0
,Israel,31,35,13/02/2020,0
,Israel,31,35,12/02/2020,0
,Israel,31,35,11/02/2020,0
,Israel,31,35,10/02/2020,0
,Israel,31,35,09/02/2020,0
,Israel,31,35,08/02/2020,0
,Israel,31,35,07/02/2020,0
,Israel,31,35,06/02/2020,0
,Israel,31,35,05/02/2020,0
,Israel,31,35,04/02/2020,0
,Israel,31,35,03/02/2020,0
,Israel,31,35,02/02/2020,0
,Israel,31,35,01/02/2020,0
,Israel,31,35,31/01/2020,0
,Israel,31,35,30/01/2020,0
,Israel,31,35,29/01/2020,0
,Israel,31,35,28/01/2020,0
,Israel,31,35,27/01/2020,0
,Israel,31,35,26/01/2020,0
,Israel,31,35,25/01/2020,0
,Israel,31,35,24/01/2020,0
,Israel,31,35,23/01/2020,0
,Israel,31,35,22/01/2020,0
,Italy,43,12,26/03/2020,10361
,Italy,43,12,25/03/2020,9362
,Italy,43,12,24/03/2020,8326
,Italy,43,12,23/03/2020,7024
,Italy,43,12,22/03/2020,7024
,Italy,43,12,21/03/2020,6072
,Italy,43,12,20/03/2020,4440
,Italy,43,12,19/03/2020,4440
,Italy,43,12,18/03/2020,4025
,Italy,43,12,17/03/2020,2941
,Italy,43,12,16/03/2020,2749
,Italy,43,12,15/03/2020,2335
,Italy,43,12,14/03/2020,1966
,Italy,43,12,13/03/2020,1439
,Italy,43,12,12/03/2020,1045
,Italy,43,12,11/03/2020,1045
,Italy,43,12,10/03/2020,724
,Italy,43,12,09/03/2020,724
,Italy,43,12,08/03/2020,622
,Italy,43,12,07/03/2020,589
,Italy,43,12,06/03/2020,523
,Italy,43,12,05/03/2020,414
,Italy,43,12,04/03/2020,276
,Italy,43,12,03/03/2020,160
